Manufacturer,Manufacturer Part Number,Source,Category,Competitor,Competitor Part Number,Manufacturer,Manufacturer Part Number,Availability,Factory Lead Time,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,Quantity6,Price6,Quantity7,Price7,Quantity8,Price8,Quantity9,Price9,Quantity10,Price10,Currency,URL,Status,Cache Time,Life Cycle,Description
Vishay / Siliconix,DG9451EN-T1-E4,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9451EN-T1-E4,Vishay / Siliconix,DG9451EN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9451EN-T1-E4?qs=WX95TUc1y57HPJWrOfc%252B2g%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4051EEN-T1-GE4
Vishay Semiconductors,DG9431EDY-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,78-DG9431EDY-T1-GE3,Vishay Semiconductors,DG9431EDY-T1-GE3,4992 On Order,156 Days,1,$2.27,10,$2.04,25,$1.92,100,$1.63,250,$1.54,500,$1.35,1000,$1.20,2500,$1.20,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG9431EDY-T1-GE3?qs=OycAS1CGnlj4UqT9xI1VhQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs Low Volt Single SPDT 2.7-5V; 1pC charge
Vishay / Siliconix,DG9431EDY-GE3,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG9431EDY-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9431EDY-GE3?qs=fA06TrWLL4eFhJkzbQADoA%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs
Vishay Semiconductors,DG9409EDN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG9409EDN-T1-GE4,Vishay Semiconductors,DG9409EDN-T1-GE4,1809 In Stock,126 Days,1,$3.10,10,$2.79,25,$2.62,100,$2.25,250,$2.11,500,$1.84,1000,$1.54,2500,$1.53,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG9409EDN-T1-GE4?qs=fiO5xLM32hubbPb%2F0TPpAQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs Dual 4-Ch Diffrntial Multiplexer 3-16V
Vishay / Siliconix,DG9408EDN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG9408EDN-T1-GE4,Vishay / Siliconix,DG9408EDN-T1-GE4,32495 On Order,226 Days,1,$3.10,10,$2.80,25,$2.62,100,$2.25,250,$2.12,500,$1.89,2500,$1.89,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9408EDN-T1-GE4?qs=fiO5xLM32huWy4vZX9akLg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs 8-Ch Single Ended Multiplexer 3-16V
Vishay / Siliconix,DG9253EN-T1-E4,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9253EN-T1-E4,Vishay / Siliconix,DG9253EN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9253EN-T1-E4?qs=6sGafeCGLHatBS4pJkMNuQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4053EEN-T1-GE4
Vishay / Siliconix,DG9252EN-T1-E4,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9252EN-T1-E4,Vishay / Siliconix,DG9252EN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9252EN-T1-E4?qs=6sGafeCGLHZREC%252Byiuk7xQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4052EEN-T1-GE4
Vishay / Siliconix,DG9251EN-T1-E4,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9251EN-T1-E4,Vishay / Siliconix,DG9251EN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9251EN-T1-E4?qs=6sGafeCGLHbXW4%252Bdw%252BM%2Feg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4051EEN-T1-GE4
Vishay / Siliconix,DG9236DN-T1-E4,mouser.com,Analogue Switch ICs,Mouser,781-DG9236DN-T1-E4,Vishay / Siliconix,DG9236DN-T1-E4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9236DN-T1-E4?qs=6sGafeCGLHbW5qWOWi2BqA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs DUAL SPDT SWITCH
Vishay / Siliconix,DG9053DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG9053DQ-E3,Vishay / Siliconix,DG9053DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9053DQ-T1-E3?qs=jcx%252B0HVgj2adCv0Cz%2F%2FDaA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 78-DG4053EEQ-T1-GE3
Vishay / Siliconix,DG9052DQ-T1-E3,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9052DQ-E3,Vishay / Siliconix,DG9052DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9052DQ-T1-E3?qs=jcx%252B0HVgj2boVgUti17IAw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4052EEQ-T1-GE3
Vishay / Siliconix,DG9051DQ-T1-E3,mouser.com,Multiplexer Switch ICs,Mouser,781-DG9051DQ-E3,Vishay / Siliconix,DG9051DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG9051DQ-T1-E3?qs=jcx%252B0HVgj2bobcDIu9D1LA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG4051EEQ-T1-GE3
Vishay / Siliconix,DG643DY-T1-E3,mouser.com,Video Switch ICs,Mouser,781-DG643DY-T1-E3,Vishay / Siliconix,DG643DY-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG643DY-T1-E3?qs=jcx%252B0HVgj2YFZldpKByIZQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG613EEY-T1-GE4
Vishay / Siliconix,DG643DY-T1,mouser.com,Video Switch ICs,Mouser,781-DG643DY-T1,Vishay / Siliconix,DG643DY-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG643DY-T1?qs=G1LhLIAbs1xl4IzZzC8ePA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG613EEY-T1-GE4
Vishay / Siliconix,DG643DY,mouser.com,Video Switch ICs,Mouser,781-DG643DY,Vishay / Siliconix,DG643DY,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG643DY?qs=edHq%2FkBWWx6Iy6Be2wygmA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG613EEY-T1-GE4
Vishay / Siliconix,DG643DJ,mouser.com,Video Switch ICs,Mouser,781-DG643DJ,Vishay / Siliconix,DG643DJ,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Siliconix/DG643DJ?qs=gD%2FY%2F%252BtXDbKl4UTt4%252BEVrQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 781-DG643DJ-E3
Vishay / Siliconix,DG642DY-T1-E3,mouser.com,Video Switch ICs,Mouser,781-DG642DY-T1-E3,Vishay / Siliconix,DG642DY-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG642DY-T1-E3?qs=jcx%252B0HVgj2ZnqvDvvQq%252BxA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG612EEY-T1-GE4
Vishay / Siliconix,DG642DY-T1,mouser.com,Video Switch ICs,Mouser,781-DG642DY-T1,Vishay / Siliconix,DG642DY-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG642DY-T1?qs=G1LhLIAbs1wx78iOrIG%252Brg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG612EEY-T1-GE4
Vishay / Siliconix,DG642DY,mouser.com,Video Switch ICs,Mouser,781-DG642DY,Vishay / Siliconix,DG642DY,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG642DY?qs=PkW2zKsTBmGdSRT8QcQU4g%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 78-DG612EEY-T1-GE4
Vishay / Siliconix,DG642DJ,mouser.com,Video Switch ICs,Mouser,781-DG642DJ,Vishay / Siliconix,DG642DJ,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG642DJ?qs=MB8hUBX66%252B8KNWJCz3gAqw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Video Switch ICs RECOMMENDED ALT 781-DG642DJ-E3
Vishay / Siliconix,DG636EQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG636EQ-E3,Vishay / Siliconix,DG636EQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Siliconix/DG636EQ-T1-E3?qs=tWM4QuTcS4XnQ%252BJ91O%252BUWA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Dual SPDT Switches
Vishay Semiconductors,DG636EEQ-T1-GE4,mouser.com,Analogue Switch ICs,Mouser,78-DG636EEQ-T1-GE4,Vishay Semiconductors,DG636EEQ-T1-GE4,7348 In Stock,112 Days,1,$1.67,10,$1.51,25,$1.43,100,$1.22,250,$1.11,500,$0.974,1000,$0.867,3000,$0.866,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG636EEQ-T1-GE4?qs=MLItCLRbWsyAtjj9Ay9N9w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs Dual SPDT 0.3pC TSSOP14
Vishay / Siliconix,DG636EEQ-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG636EEQ-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG636EEQ-T1-GE3?qs=fA06TrWLL4c0ZY7%252BPXuD0Q%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs
Vishay / Siliconix,DG636EEN-T1-GE4,mouser.com,Analogue Switch ICs,Mouser,78-DG636EEN-T1-GE4,Vishay / Siliconix,DG636EEN-T1-GE4,7953 In Stock,112 Days,1,$1.74,10,$1.59,25,$1.46,100,$1.27,250,$1.19,500,$1.09,1000,$0.944,3000,$0.944,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Siliconix/DG636EEN-T1-GE4?qs=fA06TrWLL4cegrCAXZr2%252Bw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs Dual SPDT 0.3pC mQFN-6L
Vishay / Siliconix,DG612EEQ-T1-GE4,mouser.com,Analogue Switch ICs,Mouser,78-DG612EEQ-T1-GE4,Vishay / Siliconix,DG612EEQ-T1-GE4,13086 In Stock,112 Days,1,$1.62,10,$1.46,25,$1.38,100,$1.13,250,$1.07,500,$0.941,1000,$0.743,3000,$0.723,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG612EEQ-T1-GE4?qs=7EBvPakHacXYPAOkkhktgg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs Quad SPST 1.4pC 16-pin TSSOP
Vishay / Siliconix,DG529AK/883,mouser.com,Multiplexer Switch ICs,Mouser,78-DG529AK/883,Vishay / Siliconix,DG529AK/883,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG529AK-883?qs=tWM4QuTcS4XP%2FCR8o2eS2A%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs 4 Channel MUX w/Latches
Vishay Semiconductors,DG509BEY-T1-E3,mouser.com,Multiplexer Switch ICs,Mouser,781-DG509BEY-E3,Vishay Semiconductors,DG509BEY-T1-E3,1848 In Stock,140 Days,1,$2.92,10,$2.62,25,$2.47,100,$2.12,250,$1.98,500,$1.74,1000,$1.52,2500,$1.47,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG509BEY-T1-E3?qs=A%2F2yIARYTzg5KfGETZJLlw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs Dual 4:1 CMOS 2-bit Multiplexer/MUX
Vishay / Siliconix,DG509BEQ-T1-E3,mouser.com,Multiplexer Switch ICs,Mouser,781-DG509BEQ-E3,Vishay / Siliconix,DG509BEQ-T1-E3,6748 In Stock,112 Days,1,$3.19,10,$2.86,25,$2.59,100,$2.34,250,$2.22,500,$2.00,3000,$2.00,6000,$1.95,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG509BEQ-T1-E3?qs=A%2F2yIARYTzhHDp8iyr%2FYRQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs Dual 4:1 CMOS 2-bit Multiplexer/MUX
Microchip Technology,VSC8221XHH,mouser.com,Ethernet ICs,Mouser,494-VSC8221XHH,Microchip Technology,VSC8221XHH,5057 In Stock,49 Days,1,$17.61,25,$14.74,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Microchip-Technology/VSC8221XHH?qs=ZrZOYhVIkea41kZwluzD1Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Ethernet ICs Single Port .13 Phy
Vishay Semiconductors,VEMI65AC-HCI-GS08,mouser.com,EMI Filter Circuits,Mouser,78-VEMI65AC-HCI,Vishay Semiconductors,VEMI65AC-HCI-GS08,13543 In Stock,140 Days,1,$0.508,10,$0.432,100,$0.325,500,$0.298,1000,$0.269,15000,$0.253,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/VEMI65AC-HCI-GS08?qs=LfE8sDdFD9YTChQu0vzrCA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,EMI Filter Circuits 6 Channel 2.0 Amp 20pF
Vishay Semiconductors,VCUT0714A-HD1-GS08,mouser.com,ESD Suppressors / TVS Diodes,Mouser,78-VCUT0714A-HD1,Vishay Semiconductors,VCUT0714A-HD1-GS08,105145 In Stock,139 Days,1,$0.447,10,$0.325,100,$0.185,500,$0.123,1000,$0.084,2500,$0.057,8000,$0.053,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/VCUT0714A-HD1-GS08?qs=lt3svsyjrnJLdzh%252BGfXwTQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,ESD Suppressors / TVS Diodes 7.0V 63W Single Line
Vishay / Siliconix,TP0101K-T1-E3,mouser.com,MOSFET,Mouser,781-TP0101K-T1-E3,Vishay / Siliconix,TP0101K-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/TP0101K-T1-E3?qs=prfCNjPRnHOGYtlpG8I7gg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET 20V 0.58A 0.65Ohm
Vishay,TL431IU2\48H,mouser.com,Voltage References,Mouser,Not available,Vishay,TL431IU2\48H,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay/TL431IU2%5C48H?qs=TuK3vfAjtkVSYN5a7G4XJg%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Voltage References OBSOLETE W/O REPLACEMENT
Vishay,TL431IU1\48H,mouser.com,Voltage References,Mouser,Not available,Vishay,TL431IU1\48H,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay/TL431IU1%5C48H?qs=TuK3vfAjtkUrfYSDv3KCLw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Voltage References OBSOLETE W/O REPLACEMENT
Vishay,TL431IU2\48H,mouser.com,Voltage References,Mouser,Not available,Vishay,TL431IU2\48H,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/TL431IU2%5C48H?qs=TuK3vfAjtkVSYN5a7G4XJg%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Voltage References OBSOLETE W/O REPLACEMENT
Vishay,TL431ILP\1H,mouser.com,Voltage References,Mouser,Not available,Vishay,TL431ILP\1H,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/TL431ILP%5C1H?qs=TuK3vfAjtkU8XT6bYKkUvw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Voltage References OBSOLETE W/O REPLACEMENT
Vishay Semiconductors,TEMT6202FX01,mouser.com,Ambient Light Sensors,Mouser,78-TEMT6202FX01,Vishay Semiconductors,TEMT6202FX01,None,42 Days,3000,$0.431,6000,$0.421,9000,$0.411,24000,$0.408,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/TEMT6202FX01?qs=2tC8RrnMUdm39N%2FxfkXVhw%3D%3D,Priced,06/07/2023 09:57:48 AM,New Product,Ambient Light Sensors PHOTO TRANS.PCB-SMD F.DAYLIGHT 550NM-E4
Vishay Semiconductors,TEMT6200FX01,mouser.com,Ambient Light Sensors,Mouser,782-TEMT6200F,Vishay Semiconductors,TEMT6200FX01,41101 In Stock,482 Days,1,$1.22,10,$0.734,100,$0.666,500,$0.561,1000,$0.499,3000,$0.483,6000,$0.453,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/TEMT6200FX01?qs=%2Fjqivxn91cdDbKNzRLtBUw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Ambient Light Sensors Ambient Light Sensor AEC-Q101 Qualified
Vishay Semiconductors,TEMD5510FX01,mouser.com,Ambient Light Sensors,Mouser,782-TEMD5510FX01,Vishay Semiconductors,TEMD5510FX01,21138 In Stock,28 Days,1,$2.28,10,$1.52,100,$1.17,500,$1.06,1000,$0.929,1500,$0.929,3000,$0.853,9000,$0.85,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/TEMD5510FX01?qs=%2Fjqivxn91ccy68P1JkpmEg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Ambient Light Sensors 16V 215mW 540nm AEC-Q101 Qualified
Vishay / Siliconix,SUP90N06-6M0P-E3,mouser.com,MOSFET,Mouser,781-SUP90N06-6M0P-E3,Vishay / Siliconix,SUP90N06-6M0P-E3,9949 In Stock,183 Days,1,$4.29,10,$3.86,100,$3.15,500,$2.68,1000,$2.27,2500,$2.15,5000,$2.07,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SUP90N06-6M0P-E3?qs=45wPT2wjtGkQWlLpt%2F%252B2%252BQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 60V 90A 272W 6.0mohm @ 10V
Vishay / Siliconix,SUP75N06-08,mouser.com,MOSFET,Mouser,781-SUP75N06-08,Vishay / Siliconix,SUP75N06-08,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SUP75N06-08?qs=mdiO5HdF0Kjw5lVcTalLsg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET 60V 75A 250W
Vishay / Siliconix,SUP70060E-GE3,mouser.com,MOSFET,Mouser,78-SUP70060E-GE3,Vishay / Siliconix,SUP70060E-GE3,4000 On Order,1054 Days,1,$2.12,10,$1.90,100,$1.65,1000,$1.62,2500,$1.56,5000,$1.52,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SUP70060E-GE3?qs=b%252B2mHxW%2Fy4W9LRv67PULqw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds 20V Vgs TO-220
Texas Instruments,UC7815ACT,mouser.com,Linear Voltage Regulators,Mouser,Not available,Texas Instruments,UC7815ACT,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Texas-Instruments/UC7815ACT?qs=%2F6osHtenqwNON5GPTszztw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Linear Voltage Regulators
Texas Instruments,UC7812ACT,mouser.com,Linear Voltage Regulators,Mouser,Not available,Texas Instruments,UC7812ACT,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Texas-Instruments/UC7812ACT?qs=%2F6osHtenqwOfPHKnK1DlXA%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Linear Voltage Regulators
Texas Instruments,UC494CN,mouser.com,Switching Controllers,Mouser,Not available,Texas Instruments,UC494CN,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Texas-Instruments/UC494CN?qs=GmduDEHXyCpP2f%252B%252BSrA8cw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Switching Controllers Advanced Regulating Pulse Width Modulators 16-PDIP
